index,split,y,task,左源投影,右源投影,公共源投影,左右源差,归一选择指数,左模板误差,右模板误差,最佳时间偏移
297,train,1,1,1.2947584494360693,0.9558193618288978,0.7481674717452247,0.3389390876071715,0.15060085250543453,25.301095704120936,25.181751857639846,0.0
298,train,1,1,-2.0983426053400973,-2.8052703788158335,2.6777347911170937,0.7069277734757362,0.14416464586321248,64.22197691683002,64.22197691683002,0.0390625
299,train,1,1,-0.5590381613698421,-12.343668970272303,4.658685612811999,11.78463080890246,0.9133455309279025,180.17052092590959,180.17052092590959,0.0
300,train,-1,2,2.1740973349253894,1.0856221255373086,-3.023349814048043,1.0884752093880807,0.3339167338396797,210.0179810153503,210.0179810153503,0.0
302,train,-1,2,0.03378827871444305,0.5273662853613112,0.36535986702254875,-0.4935780066468682,-0.8795742896353722,33.19597117991282,32.932680930167216,0.0390625
303,train,1,2,1.1481784680334557,-0.15386043820270356,0.6173206268101442,1.3020389062361593,0.9999992319743849,27.068818997911546,28.53450462868863,-0.0390625
304,train,-1,2,1.4612781819677134,0.22997038264479067,0.2624734815586326,1.2313077993229227,0.7280461885026634,26.167800687535983,26.743534242569087,0.0390625
305,train,1,2,-3.5653172792131462,-2.88498777708497,5.22189986409397,-0.6803295021281763,-0.1054724374611494,227.33691171131886,226.3911686506708,0.0
307,train,1,2,-2.365240096139391,0.7725434084968916,2.111520598813801,-3.1377835046362827,-0.9999996813037993,64.18873669153434,58.682837294597554,0.0
308,train,1,2,1.2972159261389253,-0.7792459999084519,0.5945253170423329,2.076461926047377,0.9999995184118206,24.391996898492042,26.589567507525352,0.0390625
311,train,1,2,2.6756619753341546,-1.048615215840848,-0.20579173035992301,3.7242771911750028,0.9999997314915942,42.78685469311775,42.78685469311775,-0.0390625
312,train,1,2,1.9521691391176639,-0.8000303265305965,-0.15211885189223648,2.7521994656482605,0.9999996366543743,40.452164074668126,40.481931558088064,0.0390625
316,train,-1,2,-0.25049374447390166,-2.216723317195609,2.738554103190207,1.9662295727217072,0.7969419498296004,83.38201418958,86.2269713880237,0.0
317,train,1,2,1.3011420380521548,1.0408192736433795,-0.7334568206872054,0.26032276440877533,0.11115582992465271,76.7888119787045,76.7888119787045,-0.0390625
318,train,1,2,0.7190351920446918,-0.7957195315876814,0.8987554265932782,1.514754723632373,0.9999993398275482,30.939042979960302,33.04428262237551,-0.0390625
320,train,1,2,7.845992795373087,-0.9640555900787146,-0.2894542019187307,8.810048385451802,0.9999998864932583,122.40032615359883,122.40032615359883,0.0
323,train,-1,2,4.38369798334565,-1.4962902127578266,0.9179983878739248,5.879988196103477,0.9999998299316603,75.90592656827961,79.49634656402446,0.0
325,train,1,2,-6.96077129371622,0.574083212203656,5.313515404504612,-7.534854505919876,-0.9999998672834536,242.84192746400757,234.09936965672236,0.0
326,train,-1,2,0.15429345569063016,3.5346817894696008,-3.6369636506827425,-3.3803883337789706,-0.9163486314702857,286.26884023842354,286.26884023842354,0.0
327,train,-1,2,1.6035262981582628,-0.9529539594639843,0.297175186064091,2.556480257622247,0.9999996088373434,32.340962990344146,33.392210848019175,0.0390625
329,train,1,2,4.800368770360936,-6.474690621254,2.348768534113612,11.275059391614935,0.9999999113086792,119.27964345666395,129.75150974956853,0.0
330,train,1,2,4.39116425677234,-0.20077529298459934,1.2885069788291261,4.5919395497569395,0.9999997822271457,56.7600762933801,61.78379308000473,0.0
332,train,1,2,-3.0619942633093333,3.8334160016226155,1.1983528216216182,-6.895410264931948,-0.9999998549760178,111.1416503985324,107.64547099631537,0.0390625
334,train,-1,2,6.203192379026158,-2.4141470393312936,1.7797813724570015,8.617339418357451,0.9999998839549152,100.22655302854388,107.70183006225162,0.0
335,train,1,2,-2.5308865116318278,-3.251982365358832,3.8475955845874013,0.7210958537270042,0.12469515466639798,133.98893125516534,134.80296165761658,0.0
336,train,-1,2,2.293890707825494,-0.7632607338960364,0.04049184762417671,3.0571514417215306,0.9999996728982218,39.979023717847774,40.20901412469402,0.0390625
337,train,-1,2,-8.302749639518735,3.731787416614336,4.935879271326941,-12.034537056133072,-0.999999916905826,214.68755767660872,199.9914878477669,0.0
339,train,1,2,0.3473720330466432,0.006748744587616653,0.809856570966162,0.34062328845902656,0.9618817874873128,34.35732545461575,34.75409353680717,0.0390625
340,train,1,2,-5.669134488000922,-2.0022594369168374,5.033750023020425,-3.6668750510840846,-0.47799325767645773,212.79943399228804,208.15223597272765,0.0
343,train,1,2,1.840951858585942,-0.8917323714592513,1.2746605429298976,2.7326842300451935,0.9999996340595729,21.101377099016293,27.35529559571931,0.0390625
