task,direction,channel,time_s,amplitude
1,1,F4,0.2421875,-10.60162702407688
1,1,F4,0.24609375,-10.859035760464277
1,1,F4,0.25,-11.060307364751463
1,1,F4,0.25390625,-11.231372426053177
1,1,F4,0.2578125,-11.362035515464129
1,1,F4,0.26171875,-11.186055262640355
1,1,F4,0.265625,-10.860514492509902
1,1,F4,0.26953125,-10.471176815217824
1,1,F4,0.2734375,-10.018131788893314
1,1,F4,0.27734375,-9.656619716413283
1,1,F4,0.28125,-9.467960852254619
1,1,F4,0.28515625,-9.444454320686443
1,1,F4,0.2890625,-9.554300040438203
1,1,F4,0.29296875,-9.761864949430755
1,1,F4,0.296875,-9.91360451420761
1,1,F4,0.30078125,-9.71111764325201
1,1,F4,0.3046875,-9.202570584911946
1,1,F4,0.30859375,-8.556410132954403
1,1,F4,0.3125,-7.802538615027682
1,1,F4,0.31640625,-7.199632969810169
1,1,F4,0.3203125,-6.8205193166412
1,1,F4,0.32421875,-6.720203914891869
1,1,F4,0.328125,-6.897421488054061
1,1,F4,0.33203125,-7.163613379121531
1,1,F4,0.3359375,-7.548532631540597
1,1,F4,0.33984375,-7.935886282647063
1,1,F4,0.34375,-8.199622967947553
1,1,F4,0.34765625,-8.345415385372695
1,1,F4,0.3515625,-8.269405826110358
1,1,F4,0.35546875,-8.230511009670117
1,1,F4,0.359375,-8.387045809411001
1,1,F4,0.36328125,-8.644718207834046
1,1,F4,0.3671875,-9.124565626841019
1,1,F4,0.37109375,-9.644098132901902
1,1,F4,0.375,-10.252968317078285
1,1,F4,0.37890625,-11.035076885352908
1,1,F4,0.3828125,-11.800010762584321
1,1,F4,0.38671875,-12.563205607024102
1,1,F4,0.390625,-13.16814240953244
1,1,F4,0.39453125,-13.6622773960542
1,1,F4,0.3984375,-14.005826908111905
1,1,F4,0.40234375,-14.163460793054522
1,1,F4,0.40625,-14.304755283509689
1,1,F4,0.41015625,-14.337046449733617
1,1,F4,0.4140625,-14.479972479888898
1,1,F4,0.41796875,-14.783582688833235
1,1,F4,0.421875,-15.27680126565696
1,1,F4,0.42578125,-16.086528650276733
1,1,F4,0.4296875,-16.89376835147125
1,1,F4,0.43359375,-17.68866001330952
1,1,F4,0.4375,-18.381798760443402
1,1,F4,0.44140625,-18.821069508143424
1,1,F4,0.4453125,-19.09608708621622
1,1,F4,0.44921875,-19.176852427832294
1,1,F4,0.453125,-19.178011136657226
1,1,F4,0.45703125,-19.099325444292425
1,1,F4,0.4609375,-19.0066374014159
1,1,F4,0.46484375,-19.035176182557237
1,1,F4,0.46875,-19.25736545653445
1,1,F4,0.47265625,-19.684488600892692
1,1,F4,0.4765625,-20.126916895833617
1,1,F4,0.48046875,-20.644419785222016
1,1,F4,0.484375,-21.150039560682657
1,1,F4,0.48828125,-21.463763993032625
1,1,F4,0.4921875,-21.603735251273392
1,1,F4,0.49609375,-21.542312087389025
1,1,F4,0.5,-21.419506996029916
1,1,F4,0.50390625,-21.242600910166498
1,1,F4,0.5078125,-21.05921788586868
1,1,F4,0.51171875,-21.037895429886767
1,1,F4,0.515625,-21.002226678084014
1,1,F4,0.51953125,-20.971908820609364
1,1,F4,0.5234375,-21.03771404254769
1,1,F4,0.52734375,-20.97751732468046
1,1,F4,0.53125,-20.907115517797923
1,1,F4,0.53515625,-20.806349158058566
1,1,F4,0.5390625,-20.470443964870153
1,1,F4,0.54296875,-20.10700799400136
1,1,F4,0.546875,-19.743649826657673
1,1,F4,0.55078125,-19.484381361741555
1,1,F4,0.5546875,-19.328174640623658
1,1,F4,0.55859375,-19.099304031409428
1,1,F4,0.5625,-18.90778216778739
1,1,F4,0.56640625,-18.69391712775279
1,1,F4,0.5703125,-18.51853147002776
1,1,F4,0.57421875,-18.393932879962403
1,1,F4,0.578125,-18.253709692244342
1,1,F4,0.58203125,-18.12872141032078
1,1,F4,0.5859375,-17.881151930757987
1,1,F4,0.58984375,-17.64144915371455
1,1,F4,0.59375,-17.350076973457096
1,1,F4,0.59765625,-16.821540913488548
1,1,F4,0.6015625,-16.167249054771673
1,1,F4,0.60546875,-15.371837444983917
1,1,F4,0.609375,-14.431550448357827
1,1,F4,0.61328125,-13.492021972210338
1,1,F4,0.6171875,-12.699361401410817
1,1,F4,0.62109375,-12.015322814379898
1,1,F4,0.625,-11.438633940500914
1,1,F4,0.62890625,-10.884614538722529
1,1,F4,0.6328125,-10.251930883377398
1,1,F4,0.63671875,-9.553215838629434
1,1,F4,0.640625,-8.728589891928774
1,1,F4,0.64453125,-7.878129696028971
1,1,F4,0.6484375,-6.881630604699414
1,1,F4,0.65234375,-5.845135674625338
1,1,F4,0.65625,-4.969128654051573
1,1,F4,0.66015625,-4.178459128566004
1,1,F4,0.6640625,-3.6394102117782214
1,1,F4,0.66796875,-3.1124316485148764
1,1,F4,0.671875,-2.577814553109519
1,1,F4,0.67578125,-2.1477048711440343
1,1,F4,0.6796875,-1.721891171751837
1,1,F4,0.68359375,-1.4498358803285694
1,1,F4,0.6875,-1.2541860260265967
1,1,F4,0.69140625,-1.230219783807943
1,1,F4,0.6953125,-1.2997054043924159
1,1,F4,0.69921875,-1.3243766216071222
1,1,F4,0.703125,-1.337214334805151
1,1,F4,0.70703125,-1.1729314990286204
1,1,F4,0.7109375,-1.0058044858519155
1,1,F4,0.71484375,-0.722283585866986
1,1,F4,0.71875,-0.23301174448940198
1,1,F4,0.72265625,0.24624361739280687
1,1,F4,0.7265625,0.8125605883832501
1,1,F4,0.73046875,1.3095665798709986
1,1,F4,0.734375,1.701835063884265
1,1,F4,0.73828125,2.072919725248175
1,1,F4,0.7421875,2.379965289934583
1,1,F4,0.74609375,2.604394276389465
1,1,F4,0.75,2.7933090027350875
1,1,F4,0.75390625,3.0550782344717637
1,1,F4,0.7578125,3.226347161171149
1,1,F4,0.76171875,3.3227108140580994
1,1,F4,0.765625,3.4068108344727954
1,1,F4,0.76953125,3.4675510461305947
1,1,F4,0.7734375,3.594454712705145
1,1,F4,0.77734375,3.8032865367725797
1,1,F4,0.78125,4.0776552158875585
1,1,F4,0.78515625,4.260430143078075
1,1,F4,0.7890625,4.3691478143899385
1,1,F4,0.79296875,4.380052690470377
1,1,F4,0.796875,4.334575802129156
1,1,F4,0.80078125,4.287560834952463
2,-1,F3,-0.19921875,2.3935811335779915
2,-1,F3,-0.1953125,2.494152962550668
2,-1,F3,-0.19140625,2.5675232897856133
2,-1,F3,-0.1875,2.6093325163750314
2,-1,F3,-0.18359375,2.638682446611858
2,-1,F3,-0.1796875,2.7654290189600688
2,-1,F3,-0.17578125,2.730294764557956
2,-1,F3,-0.171875,2.6250055152531724
2,-1,F3,-0.16796875,2.347585692468045
2,-1,F3,-0.1640625,1.8673594478298143
2,-1,F3,-0.16015625,1.2925141140696457
2,-1,F3,-0.15625,0.6741884207797785
2,-1,F3,-0.15234375,0.33767597011501893
2,-1,F3,-0.1484375,0.18699156855738
2,-1,F3,-0.14453125,0.23975461612771137
2,-1,F3,-0.140625,0.5159523224002323
2,-1,F3,-0.13671875,0.8468990522030346
2,-1,F3,-0.1328125,1.2066601582405907
2,-1,F3,-0.12890625,1.4044277358979653
2,-1,F3,-0.125,1.5251127991295683
2,-1,F3,-0.12109375,1.6137916869951718
2,-1,F3,-0.1171875,1.613552451306116
2,-1,F3,-0.11328125,1.5472447892028631
2,-1,F3,-0.109375,1.3240279065269918
2,-1,F3,-0.10546875,1.0060634261822834
2,-1,F3,-0.1015625,0.48821891036405457
2,-1,F3,-0.09765625,-0.12271390152340386
2,-1,F3,-0.09375,-0.5658208720882142
2,-1,F3,-0.08984375,-0.9291590873729225
2,-1,F3,-0.0859375,-1.1327749175442652
2,-1,F3,-0.08203125,-1.1842387626081434
2,-1,F3,-0.078125,-1.2675113501744528
2,-1,F3,-0.07421875,-1.3720827268121283
2,-1,F3,-0.0703125,-1.5904331610280564
2,-1,F3,-0.06640625,-1.8684708651950312
2,-1,F3,-0.0625,-2.0693431950348837
2,-1,F3,-0.05859375,-2.3427888883884203
2,-1,F3,-0.0546875,-2.6094470076775442
2,-1,F3,-0.05078125,-2.6861223964621113
2,-1,F3,-0.046875,-2.551641127787014
2,-1,F3,-0.04296875,-2.251577386772917
2,-1,F3,-0.0390625,-1.8099667759945934
2,-1,F3,-0.03515625,-1.3060643653057928
2,-1,F3,-0.03125,-0.9326650676226396
2,-1,F3,-0.02734375,-0.7693232612447148
2,-1,F3,-0.0234375,-0.8147599016875829
2,-1,F3,-0.01953125,-1.0705413439111857
2,-1,F3,-0.015625,-1.543052360788875
2,-1,F3,-0.01171875,-2.093691640942744
2,-1,F3,-0.0078125,-2.7222467031560837
2,-1,F3,-0.00390625,-3.255585648944704
2,-1,F3,0.0,-3.6589725396692714
2,-1,F3,0.00390625,-4.179019219381912
2,-1,F3,0.0078125,-4.636012126109244
2,-1,F3,0.01171875,-5.120336224817085
2,-1,F3,0.015625,-5.680301544204279
2,-1,F3,0.01953125,-6.271921127691148
2,-1,F3,0.0234375,-6.881810529481779
2,-1,F3,0.02734375,-7.334747141456449
2,-1,F3,0.03125,-7.58043370968042
2,-1,F3,0.03515625,-7.6025146308395914
2,-1,F3,0.0390625,-7.488930890466743
2,-1,F3,0.04296875,-7.349508185999975
2,-1,F3,0.046875,-7.238634002474898
2,-1,F3,0.05078125,-7.068054018828503
2,-1,F3,0.0546875,-6.898791374612221
2,-1,F3,0.05859375,-6.84713372555105
2,-1,F3,0.0625,-6.813869291247715
2,-1,F3,0.06640625,-6.797239832696712
2,-1,F3,0.0703125,-6.773303929461572
2,-1,F3,0.07421875,-6.671247180833285
2,-1,F3,0.078125,-6.590449529955718
2,-1,F3,0.08203125,-6.494881717163311
2,-1,F3,0.0859375,-6.433952714930213
2,-1,F3,0.08984375,-6.5454245758802525
2,-1,F3,0.09375,-6.721134083331159
2,-1,F3,0.09765625,-6.981741935934051
2,-1,F3,0.1015625,-7.313494804113448
