task,direction,channel,time_s,train_observed,heldout_observed,fitted
2,1,F3,-0.1015625,-0.5953650358908679,1.8009773365424666,0.0
2,1,F3,-0.09765625,-0.10236502581718976,1.9056054964069704,0.0
2,1,F3,-0.09375,0.16877306816003734,2.085762223284356,0.0
2,1,F3,-0.08984375,0.3386510543995928,2.235800404273462,0.0
2,1,F3,-0.0859375,0.4534164813269762,2.267889250049917,0.0
2,1,F3,-0.08203125,0.5392530230733333,2.2194510976551567,0.0
2,1,F3,-0.078125,0.6383868356499969,1.9819610874364404,0.0
2,1,F3,-0.07421875,0.7768772305347872,1.6649909588182525,0.0
2,1,F3,-0.0703125,0.9625876960934467,1.3643391914671419,0.0
2,1,F3,-0.06640625,1.2125453197461635,1.0848027352776595,0.0
2,1,F3,-0.0625,1.695951000707223,0.8348444513766013,0.0
2,1,F3,-0.05859375,2.269908237590845,0.6618244971293954,0.0
2,1,F3,-0.0546875,2.849177407913248,0.6251629930564581,0.0
2,1,F3,-0.05078125,3.415000191326853,0.7295998337831331,0.0
2,1,F3,-0.046875,3.9012750068682793,1.0261910170820836,0.0
2,1,F3,-0.04296875,4.326509516820963,1.4644205358611877,0.0
2,1,F3,-0.0390625,4.582302951004414,2.1260641613395324,0.0
2,1,F3,-0.03515625,4.7743961316918035,2.8758048171412742,0.0
2,1,F3,-0.03125,4.946136644729553,3.647882278745776,0.0
2,1,F3,-0.02734375,5.123020661994008,4.37929679035187,0.0
2,1,F3,-0.0234375,5.4673421729362275,4.915153468911307,0.0
2,1,F3,-0.01953125,5.866982586848309,5.322924042989181,0.0
2,1,F3,-0.015625,6.295992766269382,5.466916124907687,0.0
2,1,F3,-0.01171875,6.730116515496202,5.5320652512869035,0.0
2,1,F3,-0.0078125,7.051699943325119,5.496473031978216,0.0
2,1,F3,-0.00390625,7.340008749375702,5.494145820923341,0.0
