scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,1e-05,12,svm,0.01,0.462828256302521,0.4669604737056113,0.4524115896358543,0.06118395899452301
source,1e-05,12,svm,0.1,0.4649247198879552,0.4662488987530496,0.45873818277310924,0.0552830557850017
source,1e-05,12,svm,1.0,0.47580094537815126,0.47629354161019244,0.464281337535014,0.0928279735531076
source,1e-05,12,svm,10.0,0.47632177871148457,0.47517747018162104,0.4656446953781513,0.07488829468575407
source,1e-05,12,lda,0.1,0.4550901610644258,0.4593004540525888,0.45084908963585435,0.08107051167408441
source,1e-05,12,lda,0.5,0.46126575630252103,0.4662488987530496,0.457484243697479,0.057721253748902954
source,1e-05,12,lda,0.9,0.4643294817927171,0.4728902649769585,0.4678286939775911,0.058012238359295594
combined,1e-05,8,logistic,0.01,0.5088716736694678,0.5133653259690973,0.5224614845938376,0.04795906443910096
combined,1e-05,8,logistic,0.1,0.5182335434173669,0.5225014400921659,0.5256980917366947,0.07006276054849733
combined,1e-05,8,logistic,1.0,0.4999562324929972,0.5037251795879643,0.5173669467787115,0.046995886275999724
combined,1e-05,8,logistic,10.0,0.5130383403361345,0.5184861242884251,0.5165616246498599,0.024695505715662633
combined,1e-05,8,svm,0.01,0.5072216386554622,0.5138248847926268,0.5243084733893557,0.05170869149506071
combined,1e-05,8,svm,0.1,0.5077687324929973,0.5117896957169965,0.5204044117647059,0.03871439866274749
combined,1e-05,8,svm,1.0,0.5052258403361345,0.5104216081593927,0.5142791491596639,0.037808202315541314
combined,1e-05,8,svm,10.0,0.5130383403361345,0.5184861242884251,0.5157431722689076,0.024695505715662633
combined,1e-05,8,lda,0.1,0.5066526610644257,0.5125012706695582,0.5216802345938376,0.032121058173009746
combined,1e-05,8,lda,0.5,0.49838060224089636,0.504436754540526,0.5262933298319328,0.033825515353176544
combined,1e-05,8,lda,0.9,0.4823091736694678,0.4883077222824614,0.521419817927171,0.049694040941825224
combined,1e-05,12,logistic,0.01,0.5129639355742297,0.5204662510165357,0.5017463235294117,0.04969767560702581
combined,1e-05,12,logistic,0.1,0.499422268907563,0.503473163458932,0.5130449054621848,0.05628530714957213
combined,1e-05,12,logistic,1.0,0.4836747198879552,0.48855973841149364,0.5063659838935575,0.04820218800608585
combined,1e-05,12,logistic,10.0,0.49312412464985994,0.49504862428842505,0.5012561274509804,0.043991911586613426
combined,1e-05,12,svm,0.01,0.4920693277310924,0.49566066345893195,0.5174982492997199,0.059061924873921645
combined,1e-05,12,svm,0.1,0.5003413865546218,0.5048412510165357,0.5112394957983193,0.06842964867038044
combined,1e-05,12,svm,1.0,0.5082895658263306,0.5117896957169965,0.5050901610644257,0.03832551627039987
combined,1e-05,12,svm,10.0,0.5145395658263305,0.5191426368934671,0.5028689600840336,0.046278479574373935
combined,1e-05,12,lda,0.1,0.4920080532212885,0.4959126795879642,0.5110294117647058,0.0570274011447872
combined,1e-05,12,lda,0.5,0.49364495798319324,0.49520110463540257,0.5219515931372549,0.07486091976691289
combined,1e-05,12,lda,0.9,0.5046306022408964,0.5126537510165357,0.5030877976190475,0.05627115735412247
combined,1e-05,15,logistic,0.01,0.5056109943977591,0.5126537510165357,0.5085062149859944,0.05527799748045548
combined,1e-05,15,logistic,0.1,0.510906862745098,0.5106185619409054,0.5210193452380952,0.07818300902886363
combined,1e-05,15,logistic,1.0,0.49260329131652664,0.4959126795879642,0.4977197128851541,0.055821677140021314
combined,1e-05,15,logistic,10.0,0.477796743697479,0.483953561263215,0.46465336134453783,0.07826385898670538
combined,1e-05,15,svm,0.01,0.49364495798319324,0.49520110463540257,0.5205838585434174,0.07486091976691289
combined,1e-05,15,svm,0.1,0.49150035014005605,0.4954531207644348,0.5006324404761905,0.0742487124775075
