scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,0.001,12,lda,0.9,0.5185281385281385,0.522974983096687,0.5348571428571429,0.06877579368650981
combined,0.001,8,logistic,0.01,0.5027867965367966,0.5132657200811359,0.5113409090909091,0.10270830961892728
combined,0.001,8,logistic,0.1,0.5084090909090909,0.5142799188640974,0.540511544011544,0.0890981953776227
combined,0.001,8,logistic,1.0,0.5376388888888889,0.5403921568627451,0.5687575757575758,0.07040905472665626
combined,0.001,8,logistic,10.0,0.565734126984127,0.5647058823529412,0.5721226551226551,0.09503065556389517
combined,0.001,8,svm,0.01,0.49549242424242423,0.5017308992562542,0.5359177489177489,0.09598700017386369
combined,0.001,8,svm,0.1,0.5376388888888889,0.5403921568627451,0.5688787878787879,0.07040905472665626
combined,0.001,8,svm,1.0,0.565734126984127,0.5647058823529412,0.5740018037518038,0.09631373816377915
combined,0.001,8,svm,10.0,0.5712896825396825,0.5716024340770791,0.5762377344877345,0.0905650406900373
combined,0.001,8,lda,0.1,0.5335479797979799,0.5403921568627451,0.5658246753246754,0.07148404611409424
combined,0.001,8,lda,0.5,0.4935443722943723,0.4997025016903313,0.5295140692640693,0.11896169057389225
combined,0.001,8,lda,0.9,0.5099296536796537,0.5201622718052739,0.5061341991341992,0.11381658052382981
combined,0.001,12,logistic,0.01,0.4911201298701299,0.4994726166328601,0.509275974025974,0.11817627073022398
combined,0.001,12,logistic,0.1,0.5132070707070707,0.5207167004732928,0.549054834054834,0.07673712260779565
combined,0.001,12,logistic,1.0,0.54375,0.5470588235294118,0.5651046176046176,0.06300160285905365
combined,0.001,12,logistic,10.0,0.5233297258297258,0.5276132521974307,0.5583712121212121,0.0813288121986949
combined,0.001,12,svm,0.01,0.5132070707070707,0.5207167004732928,0.5409938672438672,0.07673712260779565
combined,0.001,12,svm,0.1,0.5366071428571428,0.5411764705882354,0.5628365800865801,0.052663185874796695
