outer,inner_block,scheme,alpha,size,family,parameter,n,accuracy,balanced_accuracy,macro_f1,auc,left_recall,right_recall,left_left,left_right,right_left,right_right
within_B_block1,0,combined,0.3,15,lda,0.9,29,0.5172413793103449,0.5071428571428571,0.46578947368421053,0.4285714285714286,0.21428571428571427,0.8,3,11,3,12
within_B_block1,2,erp,0.0,8,logistic,0.01,27,0.5925925925925926,0.5735294117647058,0.5714285714285714,0.6352941176470588,0.5,0.6470588235294118,5,5,6,11
within_B_block1,2,erp,0.0,8,logistic,0.1,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.6176470588235294,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,erp,0.0,8,logistic,1.0,27,0.5555555555555556,0.5441176470588236,0.5397727272727273,0.5764705882352941,0.5,0.5882352941176471,5,5,7,10
within_B_block1,2,erp,0.0,8,logistic,10.0,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.5647058823529412,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,erp,0.0,8,svm,0.01,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.6294117647058823,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,erp,0.0,8,svm,0.1,27,0.5555555555555556,0.5441176470588236,0.5397727272727273,0.5823529411764706,0.5,0.5882352941176471,5,5,7,10
within_B_block1,2,erp,0.0,8,svm,1.0,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.5705882352941176,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,erp,0.0,8,svm,10.0,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.5823529411764706,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,erp,0.0,8,lda,0.1,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.6,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,erp,0.0,8,lda,0.5,27,0.5925925925925926,0.5735294117647058,0.5714285714285714,0.6352941176470588,0.5,0.6470588235294118,5,5,6,11
within_B_block1,2,erp,0.0,8,lda,0.9,27,0.5925925925925926,0.5735294117647058,0.5714285714285714,0.6352941176470588,0.5,0.6470588235294118,5,5,6,11
within_B_block1,2,erp,0.0,15,logistic,0.01,27,0.5555555555555556,0.5441176470588236,0.5397727272727273,0.6058823529411764,0.5,0.5882352941176471,5,5,7,10
within_B_block1,2,erp,0.0,15,logistic,0.1,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.611764705882353,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,erp,0.0,15,logistic,1.0,27,0.5555555555555556,0.5441176470588236,0.5397727272727273,0.6,0.5,0.5882352941176471,5,5,7,10
within_B_block1,2,erp,0.0,15,logistic,10.0,27,0.5925925925925926,0.5735294117647058,0.5714285714285714,0.5941176470588235,0.5,0.6470588235294118,5,5,6,11
within_B_block1,2,erp,0.0,15,svm,0.01,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.611764705882353,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,erp,0.0,15,svm,0.1,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.5941176470588235,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,erp,0.0,15,svm,1.0,27,0.5925925925925926,0.5735294117647058,0.5714285714285714,0.611764705882353,0.5,0.6470588235294118,5,5,6,11
within_B_block1,2,erp,0.0,15,svm,10.0,27,0.5925925925925926,0.5735294117647058,0.5714285714285714,0.6352941176470588,0.5,0.6470588235294118,5,5,6,11
within_B_block1,2,erp,0.0,15,lda,0.1,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.6,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,erp,0.0,15,lda,0.5,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.6235294117647059,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,erp,0.0,15,lda,0.9,27,0.5555555555555556,0.5441176470588236,0.5397727272727273,0.5470588235294118,0.5,0.5882352941176471,5,5,7,10
within_B_block1,2,source,1e-05,6,logistic,0.01,27,0.4074074074074074,0.3852941176470588,0.38636363636363635,0.4,0.3,0.47058823529411764,3,7,9,8
within_B_block1,2,source,1e-05,6,logistic,0.1,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.35882352941176476,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,1e-05,6,logistic,1.0,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.3529411764705882,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,source,1e-05,6,logistic,10.0,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.3411764705882353,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,source,1e-05,6,svm,0.01,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.35882352941176476,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,1e-05,6,svm,0.1,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.3529411764705882,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,source,1e-05,6,svm,1.0,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.3529411764705882,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,source,1e-05,6,svm,10.0,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.34705882352941175,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,source,1e-05,6,lda,0.1,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.35882352941176465,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,1e-05,6,lda,0.5,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.38235294117647056,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,1e-05,6,lda,0.9,27,0.4074074074074074,0.3852941176470588,0.38636363636363635,0.4,0.3,0.47058823529411764,3,7,9,8
within_B_block1,2,source,1e-05,12,logistic,0.01,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.3941176470588236,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,source,1e-05,12,logistic,0.1,27,0.4074074074074074,0.40588235294117647,0.4,0.3764705882352941,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,source,1e-05,12,logistic,1.0,27,0.37037037037037035,0.3558823529411764,0.35624123422159887,0.3058823529411765,0.3,0.4117647058823529,3,7,10,7
within_B_block1,2,source,1e-05,12,logistic,10.0,27,0.3333333333333333,0.3264705882352941,0.325,0.29999999999999993,0.3,0.35294117647058826,3,7,11,6
within_B_block1,2,source,1e-05,12,svm,0.01,27,0.4074074074074074,0.40588235294117647,0.4,0.38235294117647056,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,source,1e-05,12,svm,0.1,27,0.4074074074074074,0.40588235294117647,0.4,0.3058823529411765,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,source,1e-05,12,svm,1.0,27,0.3333333333333333,0.3264705882352941,0.325,0.30588235294117644,0.3,0.35294117647058826,3,7,11,6
within_B_block1,2,source,1e-05,12,svm,10.0,27,0.3333333333333333,0.3264705882352941,0.325,0.2941176470588235,0.3,0.35294117647058826,3,7,11,6
within_B_block1,2,source,1e-05,12,lda,0.1,27,0.4074074074074074,0.40588235294117647,0.4,0.32352941176470584,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,source,1e-05,12,lda,0.5,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.3882352941176471,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,1e-05,12,lda,0.9,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.40588235294117647,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,combined,1e-05,8,logistic,0.01,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.4411764705882353,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,combined,1e-05,8,logistic,0.1,27,0.4074074074074074,0.40588235294117647,0.4,0.39999999999999997,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,1e-05,8,logistic,1.0,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.40588235294117647,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,1e-05,8,logistic,10.0,27,0.37037037037037035,0.3558823529411764,0.35624123422159887,0.42352941176470593,0.3,0.4117647058823529,3,7,10,7
within_B_block1,2,combined,1e-05,8,svm,0.01,27,0.4074074074074074,0.40588235294117647,0.4,0.40588235294117647,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,1e-05,8,svm,0.1,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.4117647058823529,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,1e-05,8,svm,1.0,27,0.37037037037037035,0.3558823529411764,0.35624123422159887,0.42352941176470593,0.3,0.4117647058823529,3,7,10,7
within_B_block1,2,combined,1e-05,8,svm,10.0,27,0.37037037037037035,0.3558823529411764,0.35624123422159887,0.40588235294117647,0.3,0.4117647058823529,3,7,10,7
within_B_block1,2,combined,1e-05,8,lda,0.1,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.4117647058823529,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,1e-05,8,lda,0.5,27,0.4074074074074074,0.40588235294117647,0.4,0.4176470588235295,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,1e-05,8,lda,0.9,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.4294117647058824,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,combined,1e-05,12,logistic,0.01,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.38823529411764707,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,combined,1e-05,12,logistic,0.1,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.4,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,1e-05,12,logistic,1.0,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.4294117647058824,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,1e-05,12,logistic,10.0,27,0.4444444444444444,0.41470588235294115,0.41558441558441556,0.4,0.3,0.5294117647058824,3,7,8,9
within_B_block1,2,combined,1e-05,12,svm,0.01,27,0.4074074074074074,0.40588235294117647,0.4,0.4,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,1e-05,12,svm,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.4294117647058824,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,1e-05,12,svm,1.0,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.40588235294117647,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,combined,1e-05,12,svm,10.0,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.4058823529411765,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,combined,1e-05,12,lda,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.4294117647058824,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,1e-05,12,lda,0.5,27,0.4074074074074074,0.40588235294117647,0.4,0.40588235294117647,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,1e-05,12,lda,0.9,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.3764705882352941,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,combined,1e-05,15,logistic,0.01,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.3823529411764706,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,combined,1e-05,15,logistic,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.4117647058823529,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,1e-05,15,logistic,1.0,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.4411764705882353,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,combined,1e-05,15,logistic,10.0,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.4588235294117647,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,combined,1e-05,15,svm,0.01,27,0.4074074074074074,0.40588235294117647,0.4,0.4117647058823529,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,1e-05,15,svm,0.1,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.4411764705882353,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,combined,1e-05,15,svm,1.0,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.4764705882352941,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,combined,1e-05,15,svm,10.0,27,0.5925925925925926,0.5529411764705883,0.5533834586466165,0.4823529411764706,0.4,0.7058823529411765,4,6,5,12
within_B_block1,2,combined,1e-05,15,lda,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.43529411764705883,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,1e-05,15,lda,0.5,27,0.4074074074074074,0.40588235294117647,0.4,0.40588235294117647,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,1e-05,15,lda,0.9,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.38823529411764707,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,0.001,6,logistic,0.01,27,0.4444444444444444,0.3941176470588236,0.39097744360902253,0.48823529411764705,0.2,0.5882352941176471,2,8,7,10
within_B_block1,2,source,0.001,6,logistic,0.1,27,0.4444444444444444,0.41470588235294115,0.41558441558441556,0.4176470588235294,0.3,0.5294117647058824,3,7,8,9
within_B_block1,2,source,0.001,6,logistic,1.0,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.39999999999999997,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,source,0.001,6,logistic,10.0,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.3941176470588235,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,source,0.001,6,svm,0.01,27,0.4444444444444444,0.41470588235294115,0.41558441558441556,0.4176470588235294,0.3,0.5294117647058824,3,7,8,9
within_B_block1,2,source,0.001,6,svm,0.1,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.3941176470588235,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,0.001,6,svm,1.0,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.388235294117647,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,0.001,6,svm,10.0,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.3941176470588235,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,0.001,6,lda,0.1,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.40588235294117647,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,source,0.001,6,lda,0.5,27,0.48148148148148145,0.4441176470588235,0.4441176470588235,0.4411764705882353,0.3,0.5882352941176471,3,7,7,10
within_B_block1,2,source,0.001,6,lda,0.9,27,0.4444444444444444,0.3941176470588236,0.39097744360902253,0.5,0.2,0.5882352941176471,2,8,7,10
within_B_block1,2,source,0.001,12,logistic,0.01,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.4,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,0.001,12,logistic,0.1,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.3588235294117647,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,source,0.001,12,logistic,1.0,27,0.48148148148148145,0.4852941176470588,0.475,0.32941176470588235,0.5,0.47058823529411764,5,5,9,8
within_B_block1,2,source,0.001,12,logistic,10.0,27,0.48148148148148145,0.4852941176470588,0.475,0.32352941176470584,0.5,0.47058823529411764,5,5,9,8
within_B_block1,2,source,0.001,12,svm,0.01,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.3588235294117647,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,0.001,12,svm,0.1,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.3411764705882353,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,source,0.001,12,svm,1.0,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.3235294117647059,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,source,0.001,12,svm,10.0,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.32941176470588235,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,source,0.001,12,lda,0.1,27,0.48148148148148145,0.4852941176470588,0.475,0.3411764705882353,0.5,0.47058823529411764,5,5,9,8
within_B_block1,2,source,0.001,12,lda,0.5,27,0.4444444444444444,0.43529411764705883,0.4319775596072931,0.3764705882352941,0.4,0.47058823529411764,4,6,9,8
within_B_block1,2,source,0.001,12,lda,0.9,27,0.4074074074074074,0.40588235294117647,0.4,0.43529411764705883,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,0.001,8,logistic,0.01,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.3647058823529412,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,0.001,8,logistic,0.1,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.388235294117647,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,0.001,8,logistic,1.0,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.4117647058823529,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,8,logistic,10.0,27,0.4444444444444444,0.4764705882352941,0.4444444444444444,0.45294117647058824,0.6,0.35294117647058826,6,4,11,6
within_B_block1,2,combined,0.001,8,svm,0.01,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.388235294117647,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,0.001,8,svm,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.40588235294117647,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,8,svm,1.0,27,0.4444444444444444,0.4764705882352941,0.4444444444444444,0.45294117647058824,0.6,0.35294117647058826,6,4,11,6
within_B_block1,2,combined,0.001,8,svm,10.0,27,0.4444444444444444,0.4764705882352941,0.4444444444444444,0.47647058823529415,0.6,0.35294117647058826,6,4,11,6
within_B_block1,2,combined,0.001,8,lda,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.388235294117647,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,8,lda,0.5,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.3764705882352941,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,0.001,8,lda,0.9,27,0.37037037037037035,0.3764705882352941,0.36689655172413793,0.3588235294117647,0.4,0.35294117647058826,4,6,11,6
within_B_block1,2,combined,0.001,12,logistic,0.01,27,0.4074074074074074,0.40588235294117647,0.4,0.3764705882352941,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,0.001,12,logistic,0.1,27,0.4074074074074074,0.40588235294117647,0.4,0.38235294117647056,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,0.001,12,logistic,1.0,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.3941176470588235,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,12,logistic,10.0,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.37058823529411766,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,12,svm,0.01,27,0.4074074074074074,0.40588235294117647,0.4,0.38235294117647056,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,0.001,12,svm,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.388235294117647,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,12,svm,1.0,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.3764705882352941,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,12,svm,10.0,27,0.4074074074074074,0.3852941176470588,0.38636363636363635,0.3294117647058823,0.3,0.47058823529411764,3,7,9,8
within_B_block1,2,combined,0.001,12,lda,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.38235294117647056,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,12,lda,0.5,27,0.4074074074074074,0.40588235294117647,0.4,0.38235294117647056,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,0.001,12,lda,0.9,27,0.4074074074074074,0.40588235294117647,0.4,0.3764705882352941,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,0.001,15,logistic,0.01,27,0.4074074074074074,0.40588235294117647,0.4,0.3647058823529412,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,0.001,15,logistic,0.1,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.3941176470588235,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,combined,0.001,15,logistic,1.0,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.40588235294117647,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,15,logistic,10.0,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.40588235294117647,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,15,svm,0.01,27,0.4444444444444444,0.45588235294117646,0.4413793103448276,0.3941176470588236,0.5,0.4117647058823529,5,5,10,7
within_B_block1,2,combined,0.001,15,svm,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.4117647058823529,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,15,svm,1.0,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.41764705882352937,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,15,svm,10.0,27,0.5185185185185185,0.5147058823529411,0.5077138849929874,0.5,0.5,0.5294117647058824,5,5,8,9
within_B_block1,2,combined,0.001,15,lda,0.1,27,0.4074074074074074,0.42647058823529416,0.4065934065934066,0.4058823529411764,0.5,0.35294117647058826,5,5,11,6
within_B_block1,2,combined,0.001,15,lda,0.5,27,0.4074074074074074,0.40588235294117647,0.4,0.3941176470588236,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,combined,0.001,15,lda,0.9,27,0.4074074074074074,0.40588235294117647,0.4,0.3647058823529412,0.4,0.4117647058823529,4,6,10,7
within_B_block1,2,source,0.03,6,logistic,0.01,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.4294117647058823,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,6,logistic,0.1,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.44705882352941173,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,6,logistic,1.0,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.48235294117647054,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,6,logistic,10.0,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.48235294117647054,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,6,svm,0.01,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.4411764705882353,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,6,svm,0.1,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.48235294117647054,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,6,svm,1.0,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.48235294117647054,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,6,svm,10.0,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.48235294117647054,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,6,lda,0.1,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.48235294117647054,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,6,lda,0.5,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.43529411764705883,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,6,lda,0.9,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.4294117647058823,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,12,logistic,0.01,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.47647058823529415,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,12,logistic,0.1,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.411764705882353,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,12,logistic,1.0,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.4411764705882353,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,12,logistic,10.0,27,0.5185185185185185,0.47352941176470587,0.47218045112781953,0.44705882352941173,0.3,0.6470588235294118,3,7,6,11
within_B_block1,2,source,0.03,12,svm,0.01,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.4294117647058823,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,12,svm,0.1,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.4411764705882353,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,12,svm,1.0,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.4529411764705882,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,12,svm,10.0,27,0.5185185185185185,0.47352941176470587,0.47218045112781953,0.4529411764705882,0.3,0.6470588235294118,3,7,6,11
within_B_block1,2,source,0.03,12,lda,0.1,27,0.5185185185185185,0.49411764705882355,0.4935064935064935,0.4352941176470588,0.4,0.5882352941176471,4,6,7,10
within_B_block1,2,source,0.03,12,lda,0.5,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.44705882352941173,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,source,0.03,12,lda,0.9,27,0.48148148148148145,0.4647058823529412,0.4630681818181818,0.4882352941176471,0.4,0.5294117647058824,4,6,8,9
within_B_block1,2,combined,0.03,8,logistic,0.01,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.4,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,combined,0.03,8,logistic,0.1,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.39999999999999997,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,combined,0.03,8,logistic,1.0,27,0.5925925925925926,0.5529411764705883,0.5533834586466165,0.43529411764705883,0.4,0.7058823529411765,4,6,5,12
within_B_block1,2,combined,0.03,8,logistic,10.0,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.44705882352941173,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,combined,0.03,8,svm,0.01,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.3941176470588235,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,combined,0.03,8,svm,0.1,27,0.5555555555555556,0.5029411764705882,0.5,0.43529411764705883,0.3,0.7058823529411765,3,7,5,12
within_B_block1,2,combined,0.03,8,svm,1.0,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.4411764705882353,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,combined,0.03,8,svm,10.0,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.4294117647058823,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,combined,0.03,8,lda,0.1,27,0.5555555555555556,0.5029411764705882,0.5,0.4235294117647059,0.3,0.7058823529411765,3,7,5,12
within_B_block1,2,combined,0.03,8,lda,0.5,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.411764705882353,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,combined,0.03,8,lda,0.9,27,0.5555555555555556,0.5235294117647059,0.5235294117647059,0.3941176470588235,0.4,0.6470588235294118,4,6,6,11
within_B_block1,2,combined,0.03,12,logistic,0.01,27,0.5925925925925926,0.5529411764705883,0.5533834586466165,0.4235294117647059,0.4,0.7058823529411765,4,6,5,12
