scheme,alpha,size,family,parameter,balanced_accuracy,accuracy,auc,score_std
source,0.03,6,svm,0.1,0.5201470588235294,0.5231248580513286,0.5566360294117647,0.06775113432926955
source,0.03,6,svm,1.0,0.514264705882353,0.5177194526459232,0.5465988270308124,0.06358514664749153
source,0.03,6,svm,10.0,0.514264705882353,0.5177194526459232,0.5460105917366948,0.06358514664749153
source,0.03,6,lda,0.1,0.5222303921568627,0.5222802634567341,0.563875612745098,0.06842722893236132
source,0.03,6,lda,0.5,0.5346813725490196,0.533983931410402,0.5759217436974791,0.07597110158253076
source,0.03,6,lda,0.9,0.5527065826330533,0.551998637292755,0.5792717086834734,0.08512382356250138
source,0.03,12,logistic,0.01,0.5270343137254903,0.526202305246423,0.5489911589635854,0.13637199618232765
source,0.03,12,logistic,0.1,0.4842156862745098,0.4821499545764252,0.5467808998599439,0.1136247652324322
source,0.03,12,logistic,1.0,0.5048004201680673,0.5018055870997047,0.5373017331932772,0.11512064351522136
source,0.03,12,logistic,10.0,0.5110504201680672,0.5089484442425618,0.5378720238095238,0.10377331945912668
source,0.03,12,svm,0.01,0.48921568627450984,0.4875553599818305,0.5495837710084034,0.12156072080550027
source,0.03,12,svm,0.1,0.4989180672268908,0.4955555870997047,0.5378860294117647,0.11417095227431347
source,0.03,12,svm,1.0,0.5114180672268909,0.5089484442425618,0.5430212710084034,0.10133774013523571
source,0.03,12,svm,10.0,0.5176680672268908,0.516091301385419,0.5407440476190477,0.0903900290885545
source,0.03,12,lda,0.1,0.49475140056022404,0.4893538496479673,0.5352367822128852,0.11388347198910209
source,0.03,12,lda,0.5,0.5079166666666667,0.5064018850783556,0.5487162990196078,0.12874063526260876
source,0.03,12,lda,0.9,0.5395728291316526,0.5408074040426982,0.5511370798319328,0.109861012158469
combined,0.03,8,logistic,0.01,0.5326470588235294,0.5291037360890302,0.5660937500000001,0.11125178597765517
combined,0.03,8,logistic,0.1,0.5381337535014006,0.5340932318873495,0.5691924894957984,0.09987328388923739
combined,0.03,8,logistic,1.0,0.561060924369748,0.5533684419713831,0.5694529061624649,0.09334256674347158
combined,0.03,8,logistic,10.0,0.5731932773109244,0.5653914944356121,0.5640506827731093,0.07876780868206137
